trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,rsi_14,ema_12,ema_26,dif,dea,macd_bar,bb_middle,bb_upper,bb_lower,bb_bandwidth,tr,atr_14,atr_pct,stock_name,ts_code,data_source
2026-01-07,372.95,375.48,368.49,371.01,373.99,-2.98,-0.8,262285,9730943679.0,43.5382465944813,373.84215299826553,376.5037272784318,-2.661574280166292,-2.2757702128377706,-0.7716081346570425,377.26699999999994,391.51499760631106,363.0190023936888,0.07553270021661646,6.990000000000009,8.136428571428572,2.1930483198373554,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-08,368.0,373.33,367.0,369.21,371.01,-1.8,-0.49,269590,9962397479.0,36.854764107308064,373.12951407545546,375.9634511837332,-2.8339371082777234,-2.3874035919257612,-0.8930670327039243,376.348,390.15673499293973,362.5392650070603,0.07338279992421758,6.329999999999984,7.9142857142857155,2.1435729569312088,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-09,369.17,377.63,367.01,369.23,369.21,0.02,0.01,314772,11681035309.0,46.75263774912079,372.5295888330777,375.46467702197515,-2.9350881888974527,-2.4969405113200995,-0.8762953551547064,375.69050000000004,389.54212194568896,361.8388780543111,0.07373953797441733,10.620000000000005,7.714999999999999,2.0894835197573323,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-12,368.0,368.0,351.66,361.68,369.23,-7.55,-2.04,488307,17505537198.0,37.21991701244819,370.8604213202965,374.4435898351622,-3.58316851486569,-2.7141861120292177,-1.737964805672945,374.325,388.04011574869037,360.6098842513096,0.07327918652876714,17.569999999999993,8.478571428571428,2.3442190412993327,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-13,366.25,367.77,357.0,359.0,361.68,-2.68,-0.74,296709,10745692370.0,36.82266009852224,369.035741117174,373.29962021774276,-4.263879100568772,-3.0241247097371287,-2.479508781663287,372.68500000000006,385.41030756530296,359.95969243469716,0.06828988322740596,10.769999999999982,8.54142857142857,2.379228014325507,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-14,360.03,361.22,351.71,353.98,359.0,-5.02,-1.4,380834,13553362724.0,24.599831508003433,366.7194732529934,371.8685372386507,-5.149063985657278,-3.4491125649211587,-3.3999028414722394,371.10900000000004,384.91335613931454,357.30464386068553,0.07439515689091078,9.510000000000048,8.585000000000004,2.425278264308719,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-15,352.75,358.28,351.8,353.75,353.98,-0.23,-0.06,323709,11474019059.0,25.83499225834997,364.7241696756098,370.526423369121,-5.802253693511204,-3.919740790639168,-3.765025805744073,369.87600000000003,385.25052219197585,354.5014778080242,0.08313338628067683,6.479999999999961,8.612142857142857,2.434528016153458,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-16,357.99,361.72,351.51,352.32,353.75,-1.43,-0.4,319818,11350569563.0,26.515323496027307,362.81583587936217,369.1777994158528,-6.361963536490634,-4.408185339809461,-3.9075563933623467,368.321,384.21007853974186,352.4319214602582,0.08627842854326433,10.210000000000036,8.87857142857143,2.5200304917607377,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-19,351.47,355.34,345.33,348.9,352.32,-3.42,-0.97,338643,11842421263.0,22.280130293159658,360.674938051768,367.6757401998637,-7.000802148095715,-4.926708701466712,-4.148186893258007,367.16600000000005,385.14937290534266,349.18262709465745,0.09795772432819272,10.009999999999991,9.029285714285717,2.5879294108012947,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-20,350.0,356.91,347.9,349.6,348.9,0.7,0.2,354406,12466608900.0,26.327167907758948,358.97110142841905,366.3367964813553,-7.365695052936246,-5.414505971760619,-3.902378162351255,365.946,385.2401271675574,346.6518728324427,0.10544794678754432,9.010000000000048,9.213571428571433,2.6354609349460616,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-21,351.94,357.69,349.0,349.81,349.6,0.21,0.06,393936,13919426404.0,26.76731368320162,357.56170120866227,365.1125893345882,-7.550888125925951,-5.841782402593686,-3.4182114466645306,364.84450000000004,385.2076043802261,344.481395619774,0.11162620996192102,8.689999999999998,9.517142857142861,2.7206606035112952,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-22,351.03,353.73,339.5,345.8,349.81,-4.01,-1.15,459948,15851213229.0,25.502283105022926,355.75220871502194,363.68202716165575,-7.929818446633817,-6.259389611401712,-3.34085767046421,363.22950000000003,384.27799685844536,342.1810031415547,0.11589640631306285,14.230000000000018,10.187142857142861,2.9459638106254658,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-23,348.01,350.0,343.25,347.0,345.8,1.2,0.35,339761,11775914385.0,6.1277330264673395,354.40571506655704,362.44632144597756,-8.040606379420524,-6.615632965005474,-2.849946828830099,361.7995,383.19259133440255,340.4064086655975,0.11825937478853633,6.75,9.902142857142861,2.85364347468094,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-26,352.02,352.55,341.21,342.05,347.0,-4.95,-1.43,332914,11468681279.0,5.883977900552608,352.50483582554824,360.9354828203496,-8.43064699480135,-6.97863577096465,-2.9040224476734,360.2515,382.6843098763252,337.81869012367486,0.12453971670527487,11.340000000000032,9.893571428571436,2.8924342723494916,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-27,344.89,344.9,334.02,339.4,342.05,-2.65,-0.77,322949,10953698562.0,5.9381098410929525,350.48870723700236,359.34026187069406,-8.851554633691705,-7.353219543510061,-2.9966701803632887,358.5,381.7276930907005,335.2723069092995,0.1295826671726666,10.879999999999995,10.171428571428578,2.996885259701997,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-28,337.88,344.0,333.01,339.99,339.4,0.59,0.17,463082,15638344008.0,7.84766301211792,348.8735215082328,357.90690913953154,-9.033387631298751,-7.6892531610678,-2.688268940461903,357.034,381.07575350466215,332.99224649533784,0.1346748685260348,10.990000000000009,10.504285714285723,3.089586668515463,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-29,340.5,345.16,338.16,341.89,339.99,1.9,0.56,338444,11569006794.0,12.588943623426417,347.7991335838893,356.7204714254922,-8.921337841602906,-7.935670097174822,-1.9713354888561678,355.6685,379.90229743033944,331.43470256966054,0.13627182294940063,7.0,10.245714285714294,2.996786769345197,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-01-30,348.4,353.76,344.1,350.0,341.89,8.11,2.37,486501,17048600000.0,34.25876010781674,348.13772841713705,356.2226587273076,-8.084930310170535,-7.965522139773965,-0.2388163407931394,354.80550000000005,378.5250859331924,331.08591406680773,0.13370472517022602,11.870000000000005,9.838571428571438,2.811020408163268,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-02,357.0,357.99,344.13,348.98,350.0,-1.02,-0.29,391917,13766144457.0,35.863431151241585,348.2673086606544,355.68616548824775,-7.418856827593345,-7.8561890773378416,0.8746644994889934,353.3795,374.65793333667096,332.10106666332905,0.12042822708544755,13.860000000000014,10.059285714285725,2.8824820087929752,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-03,349.0,352.8,343.5,347.91,348.98,-1.07,-0.31,265163,9220045792.0,40.36201968879013,348.2123380974768,355.110153229859,-6.89781513238222,-7.664514288346718,1.5333983119289947,352.0755,371.11440805692365,333.0365919430763,0.10815241649546006,9.300000000000011,10.044285714285722,2.8870356455076664,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-04,350.96,366.65,347.51,365.03,347.91,17.12,4.92,485317,17369398061.0,61.65770979743694,350.799670697865,355.8449566943139,-5.045285996448911,-7.1406686299671565,4.190765267036491,351.77650000000006,369.71966087274643,333.8333391272537,0.10201455112974502,19.139999999999986,10.948571428571439,2.9993620876562037,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-05,365.77,366.75,356.02,362.94,365.03,-2.09,-0.57,284272,10268243283.0,60.82789559543231,352.6674136674242,356.37051545769805,-3.70310179027382,-6.453155262028489,5.500106943509339,351.463,368.3092210036927,334.61677899630735,0.09586341096327451,10.730000000000018,10.985714285714295,3.0268678805627087,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-06,359.32,372.88,358.01,369.11,362.94,6.17,1.7,393726,14514523059.0,69.51148870438314,355.19704233397437,357.31418097935006,-2.1171386453756895,-5.58595193869793,6.93762658664448,351.457,368.2766415256873,334.6373584743127,0.09571379443680053,14.870000000000005,11.332857142857153,3.0703197266010545,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-09,370.5,372.5,362.6,368.82,369.11,-0.29,-0.08,274486,10080946318.0,68.70377578824446,357.2928819749014,358.16646386976856,-0.8735818948671863,-4.643477929931781,7.53979207012919,351.81399999999996,369.8092723616069,333.81872763839306,0.10229992189967943,9.899999999999977,11.396428571428576,3.089970330087462,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-10,365.17,370.8,364.0,364.97,368.82,-3.85,-1.04,185635,6798020174.0,63.77680843329702,358.4739770556858,358.670429509045,-0.1964524533591998,-3.754072834617265,7.11524076251613,352.11250000000007,370.7946128918883,333.43038710811186,0.10611445428315215,6.800000000000011,11.261428571428578,3.0855765053096356,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-11,366.9,370.99,364.5,368.0,364.97,3.03,0.83,196535,7239804070.0,70.54034048852705,359.9395190471187,359.3615088046713,0.5780102424474194,-2.8876562192043282,6.931332923303495,352.81350000000003,372.7974327829553,332.82956721704477,0.11328326599155226,6.490000000000009,10.708571428571434,2.909937888198759,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-12,370.0,377.88,368.03,375.87,368.0,7.87,2.14,277546,10410892196.0,73.77697249217596,362.39036227063895,360.5843600043253,1.8060022663136692,-1.9489245221007288,7.509853576828796,353.9195,376.41258148602213,331.4264185139779,0.12710846102586665,9.879999999999995,10.932142857142862,2.90849039751586,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-13,375.61,377.0,365.01,365.34,375.87,-10.53,-2.8,223145,8229700941.0,67.56675214964548,362.8441526905406,360.93662963363454,1.9075230569060864,-1.177635006299366,6.1703161264109045,354.5705,377.61554648223574,331.5254535177642,0.12998851558285737,11.990000000000009,10.978571428571431,3.0050285839413786,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-24,372.64,373.5,361.95,361.95,365.34,-3.39,-0.93,226951,8316534692.0,66.82082649559902,362.70659073814977,361.01169410521715,1.6948966329326254,-0.6031286784529677,4.596050622771186,355.223,378.3309372100854,332.11506278991465,0.13010383454948224,11.550000000000011,11.026428571428577,3.0463955163499317,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-25,363.69,366.6,360.1,362.18,361.95,0.23,0.06,187166,6802110618.0,66.64166791660419,362.62557677843444,361.09823528260847,1.527341495825965,-0.17703464359718116,3.4087522788462925,355.852,379.00030229082364,332.7036977091763,0.1301007289031601,6.5,10.70571428571429,2.95590984751071,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-26,356.05,358.2,343.5,346.0,362.18,-16.18,-4.47,435414,15108143010.0,52.538604076590495,360.0677957355984,359.9798474838967,0.08794825170167542,-0.12403806453740984,0.4239726324781705,355.6615,379.0802907234202,332.2427092765798,0.1316914578801485,18.680000000000007,11.540000000000004,3.3352601156069377,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-02-27,347.12,348.94,342.01,342.01,346.0,-3.99,-1.15,254466,8775054149.0,44.80020825198489,357.2896733147371,358.64874767027476,-1.3590743555376434,-0.3710453227374566,-1.9760580656003737,355.472,379.2848002730063,331.6591997269937,0.13397848647998326,6.930000000000007,11.187142857142861,3.270998759434771,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-03-02,341.0,344.9,336.68,340.22,342.01,-1.79,-0.52,283513,9643254983.0,44.35567010309278,354.6635697278545,357.2836552502544,-2.620085522399904,-0.8208533626699461,-3.598464319459916,355.133,379.6366419205065,330.62935807949344,0.1379969865966077,8.21999999999997,10.784285714285716,3.169797693929138,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-03-03,346.33,354.35,344.03,344.07,340.22,3.85,1.13,400075,13919957237.0,47.61134610599649,353.03378976972306,356.3048659724578,-3.2710762027347187,-1.3108979306829007,-3.920356544103636,355.23400000000004,379.5263261870685,330.9416738129316,0.1367680243843126,14.129999999999995,11.129285714285714,3.2345992717428764,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-03-04,341.1,342.02,334.2,338.9,344.07,-5.17,-1.5,250804,8468604901.0,30.90749671196842,350.859360574381,355.0156166411646,-4.156256066783612,-1.879969557903043,-4.552573017761139,355.209,379.57086744203207,330.84713255796794,0.1371692014674857,9.870000000000005,10.467142857142859,3.088563840998188,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-03-05,344.58,353.85,342.66,350.25,338.9,11.35,3.35,310061,10819502021.0,41.832925730467245,350.765612793707,354.66260800107835,-3.896995207371333,-2.283374687796701,-3.2272410391492636,355.72200000000004,379.1486520284727,332.29534797152735,0.13171325939060663,14.950000000000045,10.768571428571432,3.0745385948812083,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-03-06,349.0,357.02,344.66,354.77,350.25,4.52,1.29,209631,7388868682.0,40.57075223566541,351.3816723639059,354.67056296396146,-3.288890600055538,-2.484477870248469,-1.6088254596141383,356.366,378.88207837220193,333.84992162779804,0.12636490783184673,12.359999999999957,10.589285714285714,2.9848312186164883,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-03-09,348.84,359.85,345.06,357.5,354.77,2.73,0.77,317976,11217996825.0,42.78797145769623,352.3229535386896,354.8801508925569,-2.557197353867309,-2.499021766972237,-0.11635117379014392,356.741,379.0596161615904,334.4223838384096,0.1251250412012659,14.79000000000002,10.938571428571432,3.0597402597402605,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
2026-03-10,375.0,379.77,366.5,376.3,357.5,18.8,5.26,507417,19049080512.0,56.0633629455207,356.01172991735274,356.4668063819971,-0.4550764646443781,-2.0902327065066655,3.2703124837245747,358.107,381.7315867465941,334.482413253406,0.13194149651692955,22.269999999999982,12.043571428571429,3.200523898105615,宁德时代,300750.SZ,AkShare 公开 A 股日行情接口（本地缓存）
